AGE,SEX,VIP_LEVEL,LASTDAY_BUY_DIFF,PREFER_TYPE,LOGTIME_PREFER,USE_COUPON_BEFORE,ACTIVE_LEVEL,PUSH,CASE,PROPENSITY
16,0,1,20,2,2,0,4,1,0,0.5273781732421591
17,1,0,160,8,3,0,2,0,0,0.5254178027345738
29,1,0,178,6,1,0,1,1,1,0.48760454091662064
20,0,1,119,1,1,1,4,1,0,0.5011827452748632
29,0,0,58,5,1,0,3,0,0,0.49767137947629175
29,0,3,170,3,1,0,1,0,0,0.4934985539572199
30,0,2,99,10,1,0,1,0,0,0.484477205914683
22,0,2,5,6,2,0,4,1,0,0.515735585036006
20,1,1,49,6,2,0,3,0,0,0.5102567659678646
28,1,0,21,7,3,1,3,0,0,0.49613497276224927
17,0,1,102,8,1,1,2,0,0,0.4902310718789534
17,0,3,158,5,3,1,2,0,0,0.5160874426887636
26,1,1,30,9,3,1,4,1,1,0.5000719401848919
24,0,2,171,9,3,1,3,0,0,0.5104386828492272
27,0,1,180,4,1,1,1,1,0,0.48184060796801587
24,1,2,90,3,1,0,3,1,1,0.4976169060123144
30,1,3,2,3,1,1,1,1,1,0.46270862823442027
21,1,2,161,9,2,0,2,1,1,0.5067567918919385
18,1,3,69,2,3,0,4,1,1,0.5300197554072746
20,0,1,109,6,2,1,1,0,0,0.4963398098804236
21,1,2,60,6,2,0,2,1,1,0.504721996771941
23,1,2,152,8,2,1,3,1,1,0.49333743766616545
23,0,0,137,4,2,1,3,0,0,0.5046737742223387
22,1,2,99,7,2,0,1,1,1,0.5005990242593097
16,0,2,54,6,2,0,3,0,0,0.5207274290681517
20,1,0,135,6,3,0,4,1,1,0.5303926775501856
30,0,2,162,10,2,1,4,0,0,0.4949572867107556
17,1,0,166,6,1,0,3,0,0,0.5083705639694321
24,1,2,103,8,3,1,1,0,0,0.4936480139941539
25,0,1,161,6,3,0,1,0,0,0.5199831912268023
19,1,2,39,8,3,0,4,0,0,0.523654585802613
25,0,3,156,8,2,1,1,1,0,0.489207754417942
30,1,1,82,8,2,0,3,1,1,0.4988622908517488
21,0,0,44,1,2,1,3,0,0,0.5052395810154874
25,0,3,93,6,2,1,1,1,0,0.48804436454630246
21,0,0,161,8,2,1,2,0,0,0.5007946629448445
20,0,0,13,3,1,1,4,1,0,0.49581745178833997
30,1,2,5,7,3,1,3,0,0,0.4912058557017348
23,1,1,29,6,3,0,2,1,1,0.5135262081304723
24,1,3,72,4,2,1,1,1,1,0.483119887203949
18,1,2,119,6,2,1,3,0,0,0.4991201066521073
27,0,1,61,5,2,1,3,1,0,0.4949982862251813
16,0,3,74,8,1,1,4,1,0,0.4959661778757606
29,1,3,173,6,2,1,3,1,1,0.4881889721653857
22,0,2,15,8,1,0,3,0,0,0.49918702600598736
21,1,0,47,6,3,0,4,1,1,0.5253721532022197
20,0,3,11,4,2,0,4,0,0,0.5188949773575018
28,0,0,102,10,1,1,4,0,0,0.48506695539542494
18,0,0,153,10,2,0,4,0,0,0.5254885841199409
30,0,1,29,10,2,1,3,1,0,0.4861162528485571
23,0,1,8,6,1,0,2,1,0,0.4964615574570979
22,0,0,94,8,1,0,1,1,0,0.4968415187820411
17,1,1,65,1,1,0,1,0,0,0.4991553182646468
30,1,3,61,7,3,1,2,1,1,0.4887946303152261
29,0,2,178,6,1,0,4,0,0,0.5041320164753731
22,1,1,94,1,3,1,2,0,0,0.5061273572459636
27,1,1,113,10,2,1,1,1,1,0.4786419112541281
17,0,2,18,9,2,0,1,1,0,0.5077261643561478
23,0,3,18,4,1,1,3,1,0,0.48498167688692584
28,1,2,101,4,3,1,2,0,0,0.49626026167184645
28,1,2,45,6,3,0,4,0,0,0.5154688530252408
20,0,2,79,2,2,1,4,1,0,0.5090418680934077
22,1,0,8,7,2,0,3,1,1,0.5063570128235692
23,0,1,5,3,3,0,3,1,0,0.5255677376155193
22,0,2,158,10,2,1,4,1,0,0.5037597172356783
28,0,3,157,7,3,1,4,0,0,0.5098933014204696
25,0,0,51,8,1,1,2,1,0,0.4799784473624986
29,0,3,112,7,3,1,4,0,0,0.5067703060436703
16,0,3,20,4,2,1,2,0,0,0.5004525838021769
19,0,1,103,6,2,1,3,0,0,0.5050274827237288
25,0,1,3,6,1,0,3,1,0,0.4979100907775268
17,0,1,66,4,3,1,4,0,0,0.5226103391886688
29,1,2,70,10,3,1,3,0,0,0.4927620493851638
30,0,2,111,5,2,0,2,0,0,0.5044610154268283
25,1,3,33,2,3,0,1,1,1,0.5088476783506842
29,1,3,41,1,2,1,2,1,1,0.48250192414197285
24,0,2,144,10,2,0,4,1,0,0.5163959004545524
22,1,0,15,9,1,1,2,0,0,0.4741833945688967
19,0,1,71,3,3,1,4,1,0,0.5214088131105432
16,1,2,3,5,1,1,4,1,1,0.4894983105936481
26,0,0,57,9,2,0,1,1,0,0.5013313329821827
29,0,0,177,3,2,0,1,0,0,0.5082131822238585
19,1,1,79,8,1,1,1,1,1,0.47630838960356014
20,0,2,102,7,3,1,4,1,0,0.5174086987130416
23,0,2,161,3,2,1,4,0,0,0.5085022242806718
23,1,2,78,7,1,0,2,0,0,0.491014996039928
21,0,3,109,10,3,1,3,0,0,0.5092439779835969
27,1,0,16,6,3,1,4,1,1,0.5017700960163677
22,0,3,35,2,3,1,4,1,0,0.5152940679774908
19,1,0,115,3,2,0,3,1,1,0.5177519158232887
24,0,1,38,3,3,0,4,1,0,0.5298157808393835
27,0,3,27,10,3,0,3,0,0,0.5143685941417009
29,1,3,164,4,1,1,2,0,0,0.47408692111158074
20,0,3,45,5,2,1,1,0,0,0.4923397311552579
20,0,0,92,2,3,1,1,0,0,0.5112886275417158
20,1,3,103,6,3,0,4,1,1,0.5260236605682591
23,0,2,176,6,1,0,4,1,0,0.5107769188704662
26,1,3,98,6,3,1,2,1,1,0.4957475696686419
27,0,2,3,7,3,0,2,1,0,0.5128296461549761
25,1,3,88,4,2,1,4,0,0,0.49445096682563305
16,0,1,20,5,3,0,2,0,0,0.5285302103105783
20,1,0,34,7,3,1,1,1,1,0.49786145147308397
22,0,0,75,3,2,0,1,0,0,0.5115335848590505
27,1,2,76,8,1,0,2,1,1,0.4856198506252639
19,1,1,24,6,2,1,3,0,0,0.49475937127907244
30,1,3,56,3,3,0,1,0,0,0.503439666657562
18,0,0,152,6,2,0,2,0,0,0.5208975267285121
18,1,0,118,9,1,1,3,0,0,0.4871503755177716
17,1,1,138,7,1,1,1,0,0,0.4819864210706451
30,1,0,20,7,2,1,4,1,1,0.4863202117058201
25,1,3,63,3,1,0,1,0,0,0.4864780409181146
24,1,3,68,3,3,0,3,0,0,0.518532509416047
23,1,2,16,9,2,1,1,1,1,0.4786505597333298
27,0,2,78,7,2,0,3,0,0,0.5086386228904355
21,0,1,98,9,1,1,4,1,0,0.4925754598776859
29,1,3,149,4,1,1,2,1,1,0.4734216585633061
16,1,1,52,7,3,0,3,1,1,0.5254854604375544
21,0,2,33,4,3,0,4,0,0,0.5311506144464374
22,0,2,179,10,2,0,4,0,0,0.5201925025757098
30,1,1,87,4,3,1,3,0,0,0.4982951340447604
25,0,2,4,5,1,1,4,0,0,0.4861966864610289
29,0,3,141,9,2,0,4,1,0,0.5104862688710972
29,1,0,109,9,2,0,4,1,1,0.5052692350281663
25,0,1,80,3,1,1,4,0,0,0.49219823471918933
19,0,0,139,7,1,1,2,1,0,0.4914365706370689
18,1,1,48,7,3,1,3,1,1,0.5075741893279547
19,0,0,70,4,3,1,2,0,0,0.5137095235426453
26,1,0,81,1,3,0,1,1,1,0.5136361337722866
21,0,0,27,9,1,0,3,0,0,0.5019975822527732
23,1,1,114,4,2,1,3,0,0,0.49590942253110104
23,1,0,160,3,3,0,1,1,1,0.5188738230795406
27,0,0,133,7,3,0,3,0,0,0.5244837254700002
26,1,2,41,10,1,1,3,1,1,0.47197977071796215
22,1,1,153,4,3,1,3,1,1,0.510209517348975
16,0,0,149,5,3,1,3,1,0,0.5236735297649867
17,0,2,0,6,2,1,3,1,0,0.5017054128608842
24,1,0,48,3,1,0,1,0,0,0.4898914376864042
29,1,1,11,10,2,1,3,0,0,0.47969083729024914
21,1,3,177,4,1,1,1,1,1,0.47971745066217986
30,1,1,123,5,1,1,3,0,0,0.4762060943380204
28,0,2,42,7,1,0,4,0,0,0.4983873916021036
22,1,1,54,7,1,1,2,1,1,0.47656327923274433
26,1,0,65,3,1,0,3,1,1,0.4962332146391811
25,0,0,161,2,2,1,3,1,0,0.5051337800488096
28,1,0,158,9,2,0,2,1,1,0.5007390188426516
20,0,1,65,2,3,1,4,0,0,0.5208393356173459
27,0,0,60,4,1,1,3,1,0,0.48531882554098266
29,1,2,90,10,2,0,2,0,0,0.4938004296846553
18,1,1,33,4,2,1,3,1,1,0.4979198529426408
30,1,2,76,7,3,1,4,1,1,0.4982786543150193
24,1,3,33,10,2,1,4,1,1,0.48821596503423587
18,0,3,147,8,3,1,3,0,0,0.5159351640713113
20,0,0,68,5,1,1,4,0,0,0.4966256111194615
18,1,2,34,9,3,0,1,1,1,0.5120029733797592
21,1,3,137,5,2,0,4,0,0,0.515805796309032
26,0,2,1,9,3,0,2,0,0,0.5122258191102304
25,1,3,82,10,2,1,1,0,0,0.4775372721378438
16,1,0,85,4,1,1,1,0,0,0.4841927336557338
23,1,3,77,1,1,0,3,1,1,0.4988125216285419
18,1,2,120,5,1,1,2,0,0,0.48462767925901523
25,1,3,50,3,2,0,4,0,0,0.5090884263436201
20,0,1,154,5,1,1,1,0,0,0.4877178605069932
16,1,0,82,5,3,1,4,1,1,0.5178649319083896
26,1,0,143,10,3,1,2,1,1,0.49743297831030014
27,1,0,72,4,2,1,2,0,0,0.48662488501611045
27,0,2,170,3,2,0,4,0,0,0.5199122463246573
24,0,3,26,10,2,1,1,0,0,0.48291593150651935
20,0,0,174,9,3,0,2,0,0,0.5285995561840552
21,0,3,75,5,3,1,2,0,0,0.5079107635974879
26,0,1,117,2,3,0,2,1,0,0.5240875306542825
25,1,2,107,2,2,1,4,0,0,0.4979201913853399
26,1,1,177,5,3,1,3,1,1,0.5059688160938907
25,1,3,6,10,1,0,4,0,0,0.4899569705070192
18,1,0,52,1,2,1,1,1,1,0.49437625647853767
23,1,0,164,8,3,1,3,0,0,0.5072880118165686
16,0,2,17,4,1,0,1,0,0,0.5014548759461835
20,1,3,88,4,2,0,4,0,0,0.515568320474904
26,0,0,136,6,3,0,4,1,0,0.5304565646311985
26,0,2,32,10,2,0,2,0,0,0.5013434402804892
26,0,2,55,10,3,0,1,1,0,0.5098935238857474
21,0,3,14,7,2,1,3,1,0,0.49603231624027994
17,0,2,102,8,2,1,1,1,0,0.4967717417652986
24,0,0,68,2,1,0,3,1,0,0.5061853801980472
25,0,3,151,9,1,0,4,0,0,0.5039781668866896
18,1,0,31,5,3,0,3,1,1,0.5249322339583744
24,1,1,173,1,2,0,1,1,1,0.5075444476850217
27,1,1,112,3,3,0,3,0,0,0.5190940612973715
23,0,3,107,1,2,0,1,0,0,0.5105126423965988
27,0,2,178,3,3,1,1,1,0,0.5044649966020449
22,0,1,167,3,1,0,1,0,0,0.5031959504578004
18,1,2,93,7,2,0,1,0,0,0.5048223176700767
19,0,2,102,6,3,1,1,1,0,0.5076083711847089
19,1,1,160,3,3,0,4,1,1,0.5340817960448488
18,1,1,155,7,1,0,2,0,0,0.5010379471132084
20,0,3,146,10,2,1,2,0,0,0.4966525060418167
26,1,2,55,7,1,1,4,0,0,0.47895827903031196
26,0,0,106,2,3,1,1,0,0,0.5051775640475312
28,0,0,113,1,3,1,2,1,0,0.5079782479193695
21,1,3,3,9,2,1,2,0,0,0.4832403121867811
29,1,2,97,9,1,0,2,1,1,0.4834917705452145
26,1,3,118,8,3,0,2,1,1,0.5105073190912826
16,1,1,175,4,3,0,2,0,0,0.5294842023378047
19,0,1,47,7,1,1,1,0,0,0.48244869182581684
23,0,0,134,9,2,0,1,1,0,0.5081227841273341
25,1,3,146,3,3,1,2,1,1,0.5014615016842395
22,0,2,138,9,2,0,1,0,0,0.5074501801988686
16,1,3,30,2,2,0,2,0,0,0.5112879161482566
20,1,1,43,3,3,1,1,1,1,0.5005507437212832
19,1,2,108,2,1,1,1,0,0,0.48151566633499543
27,1,1,150,4,1,0,3,1,1,0.4970853122718062
20,1,2,164,7,3,1,1,1,1,0.5016697405431523
23,0,2,6,4,1,1,4,1,0,0.4893477937160789
17,0,3,120,10,2,1,4,1,0,0.5066956372330508
27,0,0,53,2,1,0,3,1,0,0.5021508695302148
16,1,0,18,3,3,0,1,0,0,0.520414215298412
28,1,3,101,7,1,0,2,0,0,0.4854415633615384
25,1,2,142,8,2,0,1,0,0,0.4983247588659015
24,1,0,138,1,1,1,2,0,0,0.4839423457536629
26,0,1,154,2,2,1,3,0,0,0.502713433681013
28,0,1,122,7,2,0,4,1,0,0.514372484550239
28,0,0,132,9,3,1,1,1,0,0.49835651512835033
29,0,2,155,7,1,0,2,0,0,0.4944583572399464
20,0,3,16,3,2,1,1,0,0,0.49268775539842047
27,0,1,150,4,3,0,1,1,0,0.5188883302107453
27,0,0,75,8,3,0,2,0,0,0.5171820945438407
23,0,1,130,2,1,0,1,1,0,0.5012468206932792
16,0,0,145,6,3,1,3,0,0,0.5226788630541765
29,1,1,112,2,2,0,4,0,0,0.5101472474689213
21,1,3,172,9,2,0,4,1,1,0.5140882418851938
22,0,3,103,9,3,0,1,1,0,0.5163462927797943
24,0,3,179,3,1,1,3,1,0,0.49183444308314983
20,1,3,41,1,2,1,1,0,0,0.4886837562064684
30,1,1,106,10,2,1,4,0,0,0.48670128372973714
29,1,1,23,7,3,1,1,0,0,0.48628591945538263
30,1,0,115,10,1,0,1,0,0,0.4804119761797169
29,0,1,114,3,3,1,2,0,0,0.5042762773861196
16,0,1,102,6,3,1,3,0,0,0.5197851274089601
18,0,1,53,2,2,1,4,1,0,0.5111164709839762
23,1,1,101,3,2,0,1,0,0,0.503827602325311
17,0,0,93,7,2,1,1,1,0,0.4991635838958395
19,1,3,163,1,1,1,3,0,0,0.49161853662408117
21,0,0,73,5,3,1,4,1,0,0.518605906292292
30,0,2,7,9,3,0,1,0,0,0.504088634115592
22,0,0,125,10,1,1,3,0,0,0.4889065574466883
16,0,1,133,9,3,1,4,0,0,0.5226180348127071
18,1,0,38,9,2,0,3,0,0,0.5105424467162909
25,1,3,179,8,1,1,2,0,0,0.4759639470406137
23,0,2,86,10,1,0,3,0,0,0.4995842344350619
20,0,1,141,9,3,0,3,1,0,0.5300563768583919
22,0,0,107,8,1,0,3,0,0,0.5052516148438799
24,1,2,168,7,2,0,3,0,0,0.5092536669710991
16,0,1,23,8,2,0,3,1,0,0.5187006979468402
20,1,0,58,7,3,1,2,0,0,0.5028448575351845
29,1,2,120,4,3,1,1,1,1,0.4920671925665358
17,1,2,133,1,2,1,2,1,1,0.5010437897059569
21,0,2,144,1,2,0,3,0,0,0.5232069553773994
25,1,2,105,3,1,1,1,1,1,0.47384337889261124
30,0,2,85,5,1,1,1,1,0,0.47246229688028346
16,1,1,44,4,2,1,2,0,0,0.4967381472910142
25,1,3,176,7,1,0,1,1,1,0.48822675097627305
20,1,2,33,7,2,1,2,0,0,0.48831737620839216
25,1,1,87,3,1,0,4,1,1,0.5012635987315277
18,0,3,62,5,1,1,1,1,0,0.48390131451702484
26,0,0,74,3,2,0,1,1,0,0.5070004173600124
23,1,0,101,8,2,1,3,0,0,0.4930425813119476
19,0,0,178,4,3,1,4,1,0,0.5263239013154868
27,1,0,91,10,2,0,4,1,1,0.5058948623459978
25,1,3,131,2,3,0,4,1,1,0.5249345583089209
24,0,0,142,4,1,1,3,1,0,0.4923297356258423
22,1,0,28,10,3,1,3,1,1,0.5007248877811297
25,0,1,16,9,2,1,2,0,0,0.48805248389679107
28,0,1,73,6,3,1,1,0,0,0.49720273867041814
22,1,1,137,6,1,1,4,0,0,0.4888903041804499
19,0,3,44,2,1,0,3,0,0,0.5077707153435023
21,1,1,40,8,2,1,4,1,1,0.495503991408917
25,0,0,161,7,3,0,4,1,0,0.5318665557840273
24,1,0,108,9,1,1,2,0,0,0.47606959594514203
28,1,0,121,3,2,1,1,1,1,0.484586030691717
19,0,1,157,10,1,0,1,1,0,0.5003865659021598
30,1,3,149,2,2,0,4,1,1,0.5086974764891088
29,0,1,28,4,1,0,2,0,0,0.492253991787303
29,0,3,19,6,2,0,2,1,0,0.4996866224284505
20,0,3,122,4,2,1,1,1,0,0.49658255063285267
27,1,2,19,2,3,1,4,0,0,0.5032059089627438
24,0,0,118,2,3,0,1,1,0,0.5234491186250456
25,0,1,78,3,1,0,3,1,0,0.5037022602552542
27,0,3,37,4,1,0,4,0,0,0.5007577191212738
17,1,2,52,6,3,1,3,0,0,0.508706652325807
22,0,3,138,5,1,0,3,0,0,0.5061270745349047
22,1,1,33,4,3,1,4,0,0,0.5087893137880184
27,0,0,118,5,3,1,1,0,0,0.5021321004583249
29,1,3,128,10,1,1,3,1,1,0.4714961771431321
19,1,2,21,5,2,1,1,0,0,0.486629070128719
17,1,2,165,6,2,0,2,0,0,0.5138785593887316
24,0,0,23,6,3,1,4,1,0,0.512201781803989
18,0,3,113,6,2,0,4,0,0,0.5240290510309535
18,1,3,110,9,3,1,2,1,1,0.5028049386126139
29,0,2,99,5,1,1,3,1,0,0.4820195347748136
30,1,3,30,5,3,0,2,1,1,0.5045615446208875
19,1,3,66,6,1,0,4,0,0,0.5026350833598031
17,1,2,0,7,1,1,4,1,1,0.4866061497595416
25,0,1,88,10,1,0,3,1,0,0.4984146606701347
24,1,3,61,9,2,1,1,0,0,0.47854287318423533
24,0,0,91,4,1,1,1,1,0,0.4822362935334262
29,0,1,6,7,3,1,1,1,0,0.49228211994499343
17,0,2,146,7,2,0,1,1,0,0.515052652759077
25,0,3,17,2,3,1,3,0,0,0.5072140181826841
20,0,0,36,4,2,0,3,0,0,0.5190503464709451
24,0,1,147,3,3,0,2,1,0,0.5268407916657466
29,0,1,63,7,2,0,4,1,0,0.5106283434905221
23,0,1,10,10,3,1,2,0,0,0.5006541675001427
22,0,1,162,7,1,0,1,1,0,0.49969796631190416
21,0,0,104,10,1,1,3,1,0,0.48909509585885436
27,1,3,1,8,3,1,1,0,0,0.4847617796985546
19,1,3,165,9,1,0,2,0,0,0.49674909565080927
26,0,0,31,5,2,1,4,0,0,0.49968919301006764
19,1,0,66,9,2,0,4,1,1,0.5145786485787098
26,1,1,43,9,2,1,2,0,0,0.48138195622764496
22,1,3,176,6,3,0,3,0,0,0.5231160338124068
21,0,3,104,2,3,0,3,0,0,0.5310437655987047
23,0,3,147,2,3,1,1,1,0,0.5074084806173356
25,0,2,93,8,1,0,4,0,0,0.5032042816859807
28,1,2,6,2,2,1,2,1,1,0.4822359581337606
24,0,0,122,4,1,1,2,0,0,0.4875261663982223
19,0,3,5,8,1,1,3,0,0,0.4856175948163532
29,1,0,96,7,1,1,3,0,0,0.4754783719632443
24,0,3,30,6,1,0,1,1,0,0.49042919117622774
24,1,0,16,2,1,0,3,0,0,0.4971180362054633
28,1,3,94,4,3,0,3,1,1,0.5143841428274749
23,1,3,165,2,1,0,2,1,1,0.4979911840868328
19,0,0,37,9,2,0,2,1,0,0.5122135221897952
24,1,2,16,4,2,0,4,0,0,0.5088666741100455
18,1,2,33,6,3,1,4,0,0,0.5106544430499471
16,0,3,159,7,3,1,4,1,0,0.5234372003094124
30,1,0,146,2,2,0,1,0,0,0.4997765151020851
17,1,3,33,8,3,0,3,1,1,0.520735953604162
26,0,3,91,3,1,1,2,1,0,0.48176691770931096
23,1,0,147,10,3,1,3,1,1,0.5048944937682105
18,1,2,93,7,3,0,2,1,1,0.520172173267623
16,1,1,174,6,3,1,3,1,1,0.5162367606888119
27,0,0,111,2,2,1,2,1,0,0.4967491070425228
28,0,0,66,8,3,0,4,1,0,0.5234809242058257
21,0,3,106,9,3,1,4,0,0,0.5138430764335162
16,0,2,6,5,1,0,3,0,0,0.5079782576484119
20,1,1,101,9,2,0,3,0,0,0.5101126960847591
28,0,3,83,8,3,1,3,1,0,0.5018685499878083
26,1,3,176,2,1,0,4,1,1,0.5029448114514621
23,1,0,137,8,1,1,4,0,0,0.48711754166880405
28,0,3,115,4,1,0,1,1,0,0.4913566681028022
20,0,0,96,6,1,0,2,0,0,0.5047293429736847
16,0,2,60,2,1,0,1,0,0,0.505004898746323
22,1,2,177,2,1,0,2,0,0,0.5006340399998253
23,0,2,94,2,3,1,3,0,0,0.5138671693543753
23,0,0,139,1,2,1,1,1,0,0.49938742579797346
18,1,2,171,4,3,1,3,0,0,0.5145110485355815
18,1,2,21,4,1,1,3,1,1,0.48495951094433754
26,0,0,161,2,3,1,4,1,0,0.5193623636707659
29,1,3,48,4,3,0,1,1,1,0.5033875375638942
30,0,1,176,9,2,0,1,1,0,0.501146768000237
26,0,0,35,2,1,0,1,0,0,0.4946409606426348
17,1,3,37,10,1,0,3,1,1,0.4963988339920683
21,1,2,131,10,2,1,4,0,0,0.49692654065356506
23,1,0,173,3,3,1,4,0,0,0.5156942957878837
19,1,1,117,6,1,1,4,1,1,0.49136757776055906
19,0,2,51,10,1,0,2,0,0,0.49860186392167116
25,0,1,179,10,1,0,2,1,0,0.49854564868878326
16,0,3,150,6,1,1,3,1,0,0.49706784285276634
19,1,1,26,4,1,0,2,0,0,0.49663510786964377
16,0,2,39,9,3,0,1,0,0,0.5212151186969133
19,1,2,151,6,2,1,3,0,0,0.4994206835173191
16,1,3,55,5,2,0,2,0,0,0.5099436121923224
19,1,0,35,10,2,0,3,0,0,0.5084682934989768
18,0,2,167,8,2,0,4,1,0,0.5257750555928561
28,0,2,93,4,3,1,2,1,0,0.5026594553456275
18,1,3,106,2,2,1,1,1,1,0.49299927713507075
30,0,2,160,3,1,0,2,0,0,0.49683362961216554
29,0,2,35,3,1,0,1,1,0,0.4884829340713174
20,0,3,77,1,1,1,1,0,0,0.48559735359567024
25,1,2,22,2,2,1,4,1,1,0.4941402101447083
30,1,2,54,6,2,1,2,1,1,0.4788550174495815
17,0,1,40,3,2,0,3,0,0,0.5224224288281166
28,0,3,103,7,1,1,3,1,0,0.48069739406545897
19,0,2,18,8,1,1,3,0,0,0.4871812054621329
25,0,1,38,6,2,0,3,0,0,0.5109094879715464
19,1,1,128,4,3,1,2,0,0,0.5085498921584245
19,0,3,92,6,3,1,1,0,0,0.5061772946253342
23,1,3,122,1,1,0,4,0,0,0.5047297691532795
30,0,0,146,2,3,1,2,0,0,0.5063821434548766
24,1,0,86,5,2,1,1,0,0,0.4858807838372481
18,1,0,77,3,1,0,3,1,1,0.5057471367541172
18,0,2,51,10,1,0,3,0,0,0.503640455297595
22,0,1,122,6,1,0,4,0,0,0.5104846748398968
22,0,3,11,6,2,1,4,1,0,0.4995112460357784
17,1,1,130,8,2,0,3,0,0,0.5155853802468265
16,1,3,9,6,2,0,2,1,1,0.507079759395446
24,0,2,158,5,1,1,3,1,0,0.4902497974970271
20,1,0,5,5,3,1,4,0,0,0.5099564902462214
21,0,0,150,8,2,0,1,1,0,0.5118968837487475
28,0,2,112,9,1,1,4,1,0,0.4843580364246706
24,0,1,51,8,3,1,4,0,0,0.5108233224602399
26,1,1,70,5,1,1,4,1,1,0.4822448595518351
28,1,2,123,7,3,1,3,0,0,0.49869795231649205
25,1,3,111,2,2,0,2,0,0,0.5047888953604592
23,1,2,44,10,2,0,1,0,0,0.4945738851812906
29,1,0,2,5,1,0,1,1,1,0.48060333936468347
23,1,0,130,4,3,1,2,0,0,0.5051358245509462
18,0,1,22,9,1,0,2,0,0,0.5002402338206573
20,1,1,60,3,3,1,3,0,0,0.509137951090116
16,1,3,99,5,2,1,3,1,1,0.500308078993165
28,0,0,107,5,2,0,2,0,0,0.5085007939989017
17,1,1,127,2,2,0,1,1,1,0.512535697146229
19,0,2,128,1,2,0,4,1,0,0.5286419067679435
22,1,2,107,5,1,0,2,1,1,0.4950643182685851
25,1,3,3,4,2,1,2,0,0,0.48284506039104896
19,0,0,119,3,2,1,2,1,0,0.5052663042481114
19,1,1,3,9,3,1,3,0,0,0.5028130357203647
21,1,3,78,3,3,0,1,0,0,0.5145171906137052
22,1,2,18,10,2,1,4,0,0,0.49077948436402935
16,1,2,169,5,3,1,1,0,0,0.50801953922692
29,1,3,110,5,1,1,1,0,0,0.4669752666619877
24,0,0,147,4,2,0,4,1,0,0.5234048069841442
22,0,2,17,7,2,0,2,1,0,0.5076227806553046
30,1,0,32,7,3,0,4,0,0,0.5138013052674388
26,0,0,123,2,1,0,2,1,0,0.5024704816204245
19,0,3,173,6,2,0,2,0,0,0.5177537638594085
19,1,1,106,9,3,1,2,0,0,0.5034776791437614
26,1,2,143,7,2,0,4,0,0,0.5098125762279179
20,1,3,137,5,1,0,2,1,1,0.49765690232806853
27,0,2,67,3,1,1,4,1,0,0.4883897776556821
22,0,1,69,2,1,0,2,0,0,0.5035725454750994
24,0,1,24,4,2,1,1,1,0,0.48970850812864214
16,1,2,123,5,3,1,4,0,0,0.5177152988191229
16,1,1,151,9,1,1,3,0,0,0.4898750771980122
22,0,1,163,4,3,1,3,1,0,0.5174037123547288
28,0,1,29,10,2,1,3,0,0,0.4883599279155497
17,0,1,73,5,2,1,1,0,0,0.49892533178132076
21,1,1,133,6,1,0,3,1,1,0.5014268219049516
21,0,1,82,4,3,1,3,1,0,0.5149265361431344
26,0,0,69,9,1,0,1,0,0,0.49042161600157075
26,1,1,111,7,2,0,2,0,0,0.5015451216113546
29,1,3,65,8,3,1,2,1,1,0.4892759477722606
23,1,1,161,5,1,1,1,1,1,0.47791828809865655
19,1,1,34,5,2,1,2,0,0,0.49210739541371157
19,0,3,111,1,3,0,4,0,0,0.5383000326825814
26,1,2,159,9,3,1,1,1,1,0.4930745679345216
28,1,2,136,7,3,1,2,0,0,0.49536014792852573
17,0,2,38,5,3,0,4,0,0,0.5350272766029066
18,1,1,133,9,3,1,2,0,0,0.5058008270195966
21,0,3,104,7,1,1,2,0,0,0.48467897397939025
25,0,2,163,9,2,0,1,1,0,0.5051946670819308
23,1,0,66,3,2,1,3,0,0,0.4955802549335684
22,1,0,9,6,2,1,2,0,0,0.4877973171130679
25,0,3,160,5,2,0,1,1,0,0.5073499494339363
21,1,3,160,9,3,1,3,1,1,0.5055767823090764
17,0,1,129,6,1,0,1,1,0,0.5046619784235395
22,0,0,52,10,3,1,4,0,0,0.5124608329213378
23,0,0,60,10,1,1,3,1,0,0.4848959927792464
22,1,0,58,8,3,0,1,1,1,0.5113725430211933
19,1,2,24,2,1,1,3,0,0,0.48560762871399066
18,0,3,164,6,3,0,4,1,0,0.5376886674976092
18,1,0,129,4,2,1,4,1,1,0.5070915144768147
26,1,3,163,10,3,1,2,1,1,0.4953627091977483
25,0,0,84,8,1,0,1,1,0,0.49302948235776484
30,0,0,16,6,1,1,1,0,0,0.47055416819466345
23,0,3,107,4,2,1,1,1,0,0.49254823624762395
21,0,1,93,4,3,1,4,1,0,0.5193266347596546
28,1,2,144,2,3,0,1,0,0,0.5114020739300762
23,0,1,174,1,3,1,4,1,0,0.523133688246659
21,1,3,130,7,2,1,4,0,0,0.4983521643930743
19,0,1,178,3,2,1,3,1,0,0.5108182128741362
17,0,1,23,10,1,0,2,1,0,0.5005883624899438
18,0,0,127,7,1,0,4,0,0,0.5153617261868555
26,1,2,153,3,3,1,1,1,1,0.4977207916913658
18,1,1,36,9,2,0,1,0,0,0.5016362638666143
22,1,0,112,2,2,1,4,0,0,0.5034834336153997
27,0,2,16,9,2,0,1,1,0,0.4964121868151746
24,1,2,152,9,3,0,3,0,0,0.5183416579727902
24,1,3,40,4,3,0,1,0,0,0.5086437947722264
29,0,0,126,4,1,1,1,0,0,0.47818638418120724
30,0,0,99,3,3,1,2,1,0,0.5034732700339594
